item_id,style_src,style_tgt,split,X_path,Z_path,Y_path
val_005744,style_000379,style_002908,val,rolls/style_002908/val_005744_X.npz,rolls/style_002908/val_005744_Z.npz,rolls/style_002908/val_005744_Y.npz
val_005745,style_002575,style_002908,val,rolls/style_002908/val_005745_X.npz,rolls/style_002908/val_005745_Z.npz,rolls/style_002908/val_005745_Y.npz
val_005746,style_001069,style_002908,val,rolls/style_002908/val_005746_X.npz,rolls/style_002908/val_005746_Z.npz,rolls/style_002908/val_005746_Y.npz
val_005747,style_000640,style_002908,val,rolls/style_002908/val_005747_X.npz,rolls/style_002908/val_005747_Z.npz,rolls/style_002908/val_005747_Y.npz
val_005748,style_001002,style_002908,val,rolls/style_002908/val_005748_X.npz,rolls/style_002908/val_005748_Z.npz,rolls/style_002908/val_005748_Y.npz
val_005749,style_001617,style_002908,val,rolls/style_002908/val_005749_X.npz,rolls/style_002908/val_005749_Z.npz,rolls/style_002908/val_005749_Y.npz
val_005750,style_000439,style_002908,val,rolls/style_002908/val_005750_X.npz,rolls/style_002908/val_005750_Z.npz,rolls/style_002908/val_005750_Y.npz
val_005751,style_002842,style_002908,val,rolls/style_002908/val_005751_X.npz,rolls/style_002908/val_005751_Z.npz,rolls/style_002908/val_005751_Y.npz
val_005752,style_000277,style_002908,val,rolls/style_002908/val_005752_X.npz,rolls/style_002908/val_005752_Z.npz,rolls/style_002908/val_005752_Y.npz
val_005753,style_002623,style_002908,val,rolls/style_002908/val_005753_X.npz,rolls/style_002908/val_005753_Z.npz,rolls/style_002908/val_005753_Y.npz
val_005754,style_001534,style_002908,val,rolls/style_002908/val_005754_X.npz,rolls/style_002908/val_005754_Z.npz,rolls/style_002908/val_005754_Y.npz
val_005755,style_000920,style_002908,val,rolls/style_002908/val_005755_X.npz,rolls/style_002908/val_005755_Z.npz,rolls/style_002908/val_005755_Y.npz
val_005756,style_002372,style_002908,val,rolls/style_002908/val_005756_X.npz,rolls/style_002908/val_005756_Z.npz,rolls/style_002908/val_005756_Y.npz
val_005757,style_001630,style_002908,val,rolls/style_002908/val_005757_X.npz,rolls/style_002908/val_005757_Z.npz,rolls/style_002908/val_005757_Y.npz
val_005758,style_001904,style_002908,val,rolls/style_002908/val_005758_X.npz,rolls/style_002908/val_005758_Z.npz,rolls/style_002908/val_005758_Y.npz
val_005759,style_000279,style_002908,val,rolls/style_002908/val_005759_X.npz,rolls/style_002908/val_005759_Z.npz,rolls/style_002908/val_005759_Y.npz
val_005760,style_002215,style_002908,val,rolls/style_002908/val_005760_X.npz,rolls/style_002908/val_005760_Z.npz,rolls/style_002908/val_005760_Y.npz
val_005761,style_002169,style_002908,val,rolls/style_002908/val_005761_X.npz,rolls/style_002908/val_005761_Z.npz,rolls/style_002908/val_005761_Y.npz
val_005762,style_001273,style_002908,val,rolls/style_002908/val_005762_X.npz,rolls/style_002908/val_005762_Z.npz,rolls/style_002908/val_005762_Y.npz
val_005763,style_000101,style_002886,val,rolls/style_002886/val_005763_X.npz,rolls/style_002886/val_005763_Z.npz,rolls/style_002886/val_005763_Y.npz
val_005764,style_000944,style_002886,val,rolls/style_002886/val_005764_X.npz,rolls/style_002886/val_005764_Z.npz,rolls/style_002886/val_005764_Y.npz
val_005765,style_001783,style_002886,val,rolls/style_002886/val_005765_X.npz,rolls/style_002886/val_005765_Z.npz,rolls/style_002886/val_005765_Y.npz
val_005766,style_002087,style_002886,val,rolls/style_002886/val_005766_X.npz,rolls/style_002886/val_005766_Z.npz,rolls/style_002886/val_005766_Y.npz
val_005767,style_001284,style_002886,val,rolls/style_002886/val_005767_X.npz,rolls/style_002886/val_005767_Z.npz,rolls/style_002886/val_005767_Y.npz
val_005768,style_002801,style_002886,val,rolls/style_002886/val_005768_X.npz,rolls/style_002886/val_005768_Z.npz,rolls/style_002886/val_005768_Y.npz
val_005769,style_001098,style_002886,val,rolls/style_002886/val_005769_X.npz,rolls/style_002886/val_005769_Z.npz,rolls/style_002886/val_005769_Y.npz
val_005770,style_002720,style_002886,val,rolls/style_002886/val_005770_X.npz,rolls/style_002886/val_005770_Z.npz,rolls/style_002886/val_005770_Y.npz
val_005771,style_000312,style_002886,val,rolls/style_002886/val_005771_X.npz,rolls/style_002886/val_005771_Z.npz,rolls/style_002886/val_005771_Y.npz
val_005772,style_001203,style_002886,val,rolls/style_002886/val_005772_X.npz,rolls/style_002886/val_005772_Z.npz,rolls/style_002886/val_005772_Y.npz
val_005773,style_002160,style_002886,val,rolls/style_002886/val_005773_X.npz,rolls/style_002886/val_005773_Z.npz,rolls/style_002886/val_005773_Y.npz
val_005774,style_000344,style_002886,val,rolls/style_002886/val_005774_X.npz,rolls/style_002886/val_005774_Z.npz,rolls/style_002886/val_005774_Y.npz
val_005775,style_001806,style_002886,val,rolls/style_002886/val_005775_X.npz,rolls/style_002886/val_005775_Z.npz,rolls/style_002886/val_005775_Y.npz
val_005776,style_001748,style_002886,val,rolls/style_002886/val_005776_X.npz,rolls/style_002886/val_005776_Z.npz,rolls/style_002886/val_005776_Y.npz
val_005777,style_002806,style_002886,val,rolls/style_002886/val_005777_X.npz,rolls/style_002886/val_005777_Z.npz,rolls/style_002886/val_005777_Y.npz
val_005778,style_002459,style_002886,val,rolls/style_002886/val_005778_X.npz,rolls/style_002886/val_005778_Z.npz,rolls/style_002886/val_005778_Y.npz
val_005779,style_000353,style_002886,val,rolls/style_002886/val_005779_X.npz,rolls/style_002886/val_005779_Z.npz,rolls/style_002886/val_005779_Y.npz
val_005780,style_001849,style_002886,val,rolls/style_002886/val_005780_X.npz,rolls/style_002886/val_005780_Z.npz,rolls/style_002886/val_005780_Y.npz
val_005781,style_002186,style_002886,val,rolls/style_002886/val_005781_X.npz,rolls/style_002886/val_005781_Z.npz,rolls/style_002886/val_005781_Y.npz
val_005782,style_002640,style_002886,val,rolls/style_002886/val_005782_X.npz,rolls/style_002886/val_005782_Z.npz,rolls/style_002886/val_005782_Y.npz
val_005783,style_000990,style_002886,val,rolls/style_002886/val_005783_X.npz,rolls/style_002886/val_005783_Z.npz,rolls/style_002886/val_005783_Y.npz
val_005784,style_002116,style_002886,val,rolls/style_002886/val_005784_X.npz,rolls/style_002886/val_005784_Z.npz,rolls/style_002886/val_005784_Y.npz
val_005785,style_002065,style_002886,val,rolls/style_002886/val_005785_X.npz,rolls/style_002886/val_005785_Z.npz,rolls/style_002886/val_005785_Y.npz
val_005786,style_002567,style_002886,val,rolls/style_002886/val_005786_X.npz,rolls/style_002886/val_005786_Z.npz,rolls/style_002886/val_005786_Y.npz
val_005787,style_002868,style_002886,val,rolls/style_002886/val_005787_X.npz,rolls/style_002886/val_005787_Z.npz,rolls/style_002886/val_005787_Y.npz
val_005788,style_000759,style_002886,val,rolls/style_002886/val_005788_X.npz,rolls/style_002886/val_005788_Z.npz,rolls/style_002886/val_005788_Y.npz
val_005789,style_000971,style_002886,val,rolls/style_002886/val_005789_X.npz,rolls/style_002886/val_005789_Z.npz,rolls/style_002886/val_005789_Y.npz
val_005790,style_000677,style_002886,val,rolls/style_002886/val_005790_X.npz,rolls/style_002886/val_005790_Z.npz,rolls/style_002886/val_005790_Y.npz
val_005791,style_001279,style_002886,val,rolls/style_002886/val_005791_X.npz,rolls/style_002886/val_005791_Z.npz,rolls/style_002886/val_005791_Y.npz
val_005792,style_002212,style_002886,val,rolls/style_002886/val_005792_X.npz,rolls/style_002886/val_005792_Z.npz,rolls/style_002886/val_005792_Y.npz
val_005793,style_002796,style_002873,val,rolls/style_002873/val_005793_X.npz,rolls/style_002873/val_005793_Z.npz,rolls/style_002873/val_005793_Y.npz
val_005794,style_000326,style_002873,val,rolls/style_002873/val_005794_X.npz,rolls/style_002873/val_005794_Z.npz,rolls/style_002873/val_005794_Y.npz
val_005795,style_001308,style_002873,val,rolls/style_002873/val_005795_X.npz,rolls/style_002873/val_005795_Z.npz,rolls/style_002873/val_005795_Y.npz
val_005796,style_002387,style_002873,val,rolls/style_002873/val_005796_X.npz,rolls/style_002873/val_005796_Z.npz,rolls/style_002873/val_005796_Y.npz
val_005797,style_002646,style_002873,val,rolls/style_002873/val_005797_X.npz,rolls/style_002873/val_005797_Z.npz,rolls/style_002873/val_005797_Y.npz
val_005798,style_002714,style_002873,val,rolls/style_002873/val_005798_X.npz,rolls/style_002873/val_005798_Z.npz,rolls/style_002873/val_005798_Y.npz
val_005799,style_002317,style_002873,val,rolls/style_002873/val_005799_X.npz,rolls/style_002873/val_005799_Z.npz,rolls/style_002873/val_005799_Y.npz
val_005800,style_001979,style_002873,val,rolls/style_002873/val_005800_X.npz,rolls/style_002873/val_005800_Z.npz,rolls/style_002873/val_005800_Y.npz
val_005801,style_002347,style_002873,val,rolls/style_002873/val_005801_X.npz,rolls/style_002873/val_005801_Z.npz,rolls/style_002873/val_005801_Y.npz
val_005802,style_001544,style_002873,val,rolls/style_002873/val_005802_X.npz,rolls/style_002873/val_005802_Z.npz,rolls/style_002873/val_005802_Y.npz
val_005803,style_001775,style_002873,val,rolls/style_002873/val_005803_X.npz,rolls/style_002873/val_005803_Z.npz,rolls/style_002873/val_005803_Y.npz
val_005804,style_000895,style_002873,val,rolls/style_002873/val_005804_X.npz,rolls/style_002873/val_005804_Z.npz,rolls/style_002873/val_005804_Y.npz
val_005805,style_001280,style_002873,val,rolls/style_002873/val_005805_X.npz,rolls/style_002873/val_005805_Z.npz,rolls/style_002873/val_005805_Y.npz
val_005806,style_000951,style_002873,val,rolls/style_002873/val_005806_X.npz,rolls/style_002873/val_005806_Z.npz,rolls/style_002873/val_005806_Y.npz
val_005807,style_002199,style_002873,val,rolls/style_002873/val_005807_X.npz,rolls/style_002873/val_005807_Z.npz,rolls/style_002873/val_005807_Y.npz
val_005808,style_001823,style_002873,val,rolls/style_002873/val_005808_X.npz,rolls/style_002873/val_005808_Z.npz,rolls/style_002873/val_005808_Y.npz
val_005809,style_000294,style_002873,val,rolls/style_002873/val_005809_X.npz,rolls/style_002873/val_005809_Z.npz,rolls/style_002873/val_005809_Y.npz
val_005810,style_000247,style_002873,val,rolls/style_002873/val_005810_X.npz,rolls/style_002873/val_005810_Z.npz,rolls/style_002873/val_005810_Y.npz
val_005811,style_000278,style_002873,val,rolls/style_002873/val_005811_X.npz,rolls/style_002873/val_005811_Z.npz,rolls/style_002873/val_005811_Y.npz
val_005812,style_000882,style_002873,val,rolls/style_002873/val_005812_X.npz,rolls/style_002873/val_005812_Z.npz,rolls/style_002873/val_005812_Y.npz
val_005813,style_000307,style_002873,val,rolls/style_002873/val_005813_X.npz,rolls/style_002873/val_005813_Z.npz,rolls/style_002873/val_005813_Y.npz
val_005814,style_001840,style_002873,val,rolls/style_002873/val_005814_X.npz,rolls/style_002873/val_005814_Z.npz,rolls/style_002873/val_005814_Y.npz
val_005815,style_000099,style_002873,val,rolls/style_002873/val_005815_X.npz,rolls/style_002873/val_005815_Z.npz,rolls/style_002873/val_005815_Y.npz
val_005816,style_002547,style_002873,val,rolls/style_002873/val_005816_X.npz,rolls/style_002873/val_005816_Z.npz,rolls/style_002873/val_005816_Y.npz
val_005817,style_000733,style_002873,val,rolls/style_002873/val_005817_X.npz,rolls/style_002873/val_005817_Z.npz,rolls/style_002873/val_005817_Y.npz
val_005818,style_002538,style_002873,val,rolls/style_002873/val_005818_X.npz,rolls/style_002873/val_005818_Z.npz,rolls/style_002873/val_005818_Y.npz
val_005819,style_002351,style_002873,val,rolls/style_002873/val_005819_X.npz,rolls/style_002873/val_005819_Z.npz,rolls/style_002873/val_005819_Y.npz
val_005820,style_000850,style_002873,val,rolls/style_002873/val_005820_X.npz,rolls/style_002873/val_005820_Z.npz,rolls/style_002873/val_005820_Y.npz
val_005821,style_001161,style_002873,val,rolls/style_002873/val_005821_X.npz,rolls/style_002873/val_005821_Z.npz,rolls/style_002873/val_005821_Y.npz
val_005822,style_000124,style_002873,val,rolls/style_002873/val_005822_X.npz,rolls/style_002873/val_005822_Z.npz,rolls/style_002873/val_005822_Y.npz
val_005823,style_001111,style_002885,val,rolls/style_002885/val_005823_X.npz,rolls/style_002885/val_005823_Z.npz,rolls/style_002885/val_005823_Y.npz
val_005824,style_002027,style_002885,val,rolls/style_002885/val_005824_X.npz,rolls/style_002885/val_005824_Z.npz,rolls/style_002885/val_005824_Y.npz
val_005825,style_000242,style_002885,val,rolls/style_002885/val_005825_X.npz,rolls/style_002885/val_005825_Z.npz,rolls/style_002885/val_005825_Y.npz
val_005826,style_001982,style_002885,val,rolls/style_002885/val_005826_X.npz,rolls/style_002885/val_005826_Z.npz,rolls/style_002885/val_005826_Y.npz
val_005827,style_001571,style_002885,val,rolls/style_002885/val_005827_X.npz,rolls/style_002885/val_005827_Z.npz,rolls/style_002885/val_005827_Y.npz
val_005828,style_001161,style_002885,val,rolls/style_002885/val_005828_X.npz,rolls/style_002885/val_005828_Z.npz,rolls/style_002885/val_005828_Y.npz
val_005829,style_000235,style_002885,val,rolls/style_002885/val_005829_X.npz,rolls/style_002885/val_005829_Z.npz,rolls/style_002885/val_005829_Y.npz
val_005830,style_002044,style_002885,val,rolls/style_002885/val_005830_X.npz,rolls/style_002885/val_005830_Z.npz,rolls/style_002885/val_005830_Y.npz
val_005831,style_002561,style_002885,val,rolls/style_002885/val_005831_X.npz,rolls/style_002885/val_005831_Z.npz,rolls/style_002885/val_005831_Y.npz
val_005832,style_001232,style_002885,val,rolls/style_002885/val_005832_X.npz,rolls/style_002885/val_005832_Z.npz,rolls/style_002885/val_005832_Y.npz
val_005833,style_000424,style_002885,val,rolls/style_002885/val_005833_X.npz,rolls/style_002885/val_005833_Z.npz,rolls/style_002885/val_005833_Y.npz
val_005834,style_000874,style_002885,val,rolls/style_002885/val_005834_X.npz,rolls/style_002885/val_005834_Z.npz,rolls/style_002885/val_005834_Y.npz
val_005835,style_001656,style_002885,val,rolls/style_002885/val_005835_X.npz,rolls/style_002885/val_005835_Z.npz,rolls/style_002885/val_005835_Y.npz
val_005836,style_001070,style_002885,val,rolls/style_002885/val_005836_X.npz,rolls/style_002885/val_005836_Z.npz,rolls/style_002885/val_005836_Y.npz
val_005837,style_000678,style_002885,val,rolls/style_002885/val_005837_X.npz,rolls/style_002885/val_005837_Z.npz,rolls/style_002885/val_005837_Y.npz
val_005838,style_002803,style_002885,val,rolls/style_002885/val_005838_X.npz,rolls/style_002885/val_005838_Z.npz,rolls/style_002885/val_005838_Y.npz
val_005839,style_001910,style_002885,val,rolls/style_002885/val_005839_X.npz,rolls/style_002885/val_005839_Z.npz,rolls/style_002885/val_005839_Y.npz
val_005840,style_000546,style_002885,val,rolls/style_002885/val_005840_X.npz,rolls/style_002885/val_005840_Z.npz,rolls/style_002885/val_005840_Y.npz
val_005841,style_000734,style_002885,val,rolls/style_002885/val_005841_X.npz,rolls/style_002885/val_005841_Z.npz,rolls/style_002885/val_005841_Y.npz
val_005842,style_001098,style_002885,val,rolls/style_002885/val_005842_X.npz,rolls/style_002885/val_005842_Z.npz,rolls/style_002885/val_005842_Y.npz
val_005843,style_001675,style_002885,val,rolls/style_002885/val_005843_X.npz,rolls/style_002885/val_005843_Z.npz,rolls/style_002885/val_005843_Y.npz
val_005844,style_001558,style_002885,val,rolls/style_002885/val_005844_X.npz,rolls/style_002885/val_005844_Z.npz,rolls/style_002885/val_005844_Y.npz
val_005845,style_000849,style_002885,val,rolls/style_002885/val_005845_X.npz,rolls/style_002885/val_005845_Z.npz,rolls/style_002885/val_005845_Y.npz
val_005846,style_001312,style_002885,val,rolls/style_002885/val_005846_X.npz,rolls/style_002885/val_005846_Z.npz,rolls/style_002885/val_005846_Y.npz
val_005847,style_002650,style_002885,val,rolls/style_002885/val_005847_X.npz,rolls/style_002885/val_005847_Z.npz,rolls/style_002885/val_005847_Y.npz
val_005848,style_001730,style_002885,val,rolls/style_002885/val_005848_X.npz,rolls/style_002885/val_005848_Z.npz,rolls/style_002885/val_005848_Y.npz
val_005849,style_001911,style_002885,val,rolls/style_002885/val_005849_X.npz,rolls/style_002885/val_005849_Z.npz,rolls/style_002885/val_005849_Y.npz
val_005850,style_001791,style_002885,val,rolls/style_002885/val_005850_X.npz,rolls/style_002885/val_005850_Z.npz,rolls/style_002885/val_005850_Y.npz
val_005851,style_001243,style_002885,val,rolls/style_002885/val_005851_X.npz,rolls/style_002885/val_005851_Z.npz,rolls/style_002885/val_005851_Y.npz
val_005852,style_001719,style_002885,val,rolls/style_002885/val_005852_X.npz,rolls/style_002885/val_005852_Z.npz,rolls/style_002885/val_005852_Y.npz
val_005853,style_001597,style_002903,val,rolls/style_002903/val_005853_X.npz,rolls/style_002903/val_005853_Z.npz,rolls/style_002903/val_005853_Y.npz
val_005854,style_000537,style_002903,val,rolls/style_002903/val_005854_X.npz,rolls/style_002903/val_005854_Z.npz,rolls/style_002903/val_005854_Y.npz
val_005855,style_000486,style_002903,val,rolls/style_002903/val_005855_X.npz,rolls/style_002903/val_005855_Z.npz,rolls/style_002903/val_005855_Y.npz
val_005856,style_000372,style_002903,val,rolls/style_002903/val_005856_X.npz,rolls/style_002903/val_005856_Z.npz,rolls/style_002903/val_005856_Y.npz
val_005857,style_002414,style_002903,val,rolls/style_002903/val_005857_X.npz,rolls/style_002903/val_005857_Z.npz,rolls/style_002903/val_005857_Y.npz
val_005858,style_002643,style_002903,val,rolls/style_002903/val_005858_X.npz,rolls/style_002903/val_005858_Z.npz,rolls/style_002903/val_005858_Y.npz
val_005859,style_001337,style_002903,val,rolls/style_002903/val_005859_X.npz,rolls/style_002903/val_005859_Z.npz,rolls/style_002903/val_005859_Y.npz
val_005860,style_002057,style_002903,val,rolls/style_002903/val_005860_X.npz,rolls/style_002903/val_005860_Z.npz,rolls/style_002903/val_005860_Y.npz
val_005861,style_002489,style_002903,val,rolls/style_002903/val_005861_X.npz,rolls/style_002903/val_005861_Z.npz,rolls/style_002903/val_005861_Y.npz
val_005862,style_000019,style_002903,val,rolls/style_002903/val_005862_X.npz,rolls/style_002903/val_005862_Z.npz,rolls/style_002903/val_005862_Y.npz
val_005863,style_001430,style_002903,val,rolls/style_002903/val_005863_X.npz,rolls/style_002903/val_005863_Z.npz,rolls/style_002903/val_005863_Y.npz
val_005864,style_000344,style_002903,val,rolls/style_002903/val_005864_X.npz,rolls/style_002903/val_005864_Z.npz,rolls/style_002903/val_005864_Y.npz
val_005865,style_000541,style_002903,val,rolls/style_002903/val_005865_X.npz,rolls/style_002903/val_005865_Z.npz,rolls/style_002903/val_005865_Y.npz
val_005866,style_000045,style_002903,val,rolls/style_002903/val_005866_X.npz,rolls/style_002903/val_005866_Z.npz,rolls/style_002903/val_005866_Y.npz
val_005867,style_002698,style_002903,val,rolls/style_002903/val_005867_X.npz,rolls/style_002903/val_005867_Z.npz,rolls/style_002903/val_005867_Y.npz
val_005868,style_000664,style_002903,val,rolls/style_002903/val_005868_X.npz,rolls/style_002903/val_005868_Z.npz,rolls/style_002903/val_005868_Y.npz
val_005869,style_000219,style_002903,val,rolls/style_002903/val_005869_X.npz,rolls/style_002903/val_005869_Z.npz,rolls/style_002903/val_005869_Y.npz
val_005870,style_000130,style_002903,val,rolls/style_002903/val_005870_X.npz,rolls/style_002903/val_005870_Z.npz,rolls/style_002903/val_005870_Y.npz
val_005871,style_001909,style_002903,val,rolls/style_002903/val_005871_X.npz,rolls/style_002903/val_005871_Z.npz,rolls/style_002903/val_005871_Y.npz
val_005872,style_002256,style_002903,val,rolls/style_002903/val_005872_X.npz,rolls/style_002903/val_005872_Z.npz,rolls/style_002903/val_005872_Y.npz
val_005873,style_001809,style_002903,val,rolls/style_002903/val_005873_X.npz,rolls/style_002903/val_005873_Z.npz,rolls/style_002903/val_005873_Y.npz
val_005874,style_001357,style_002903,val,rolls/style_002903/val_005874_X.npz,rolls/style_002903/val_005874_Z.npz,rolls/style_002903/val_005874_Y.npz
val_005875,style_001056,style_002903,val,rolls/style_002903/val_005875_X.npz,rolls/style_002903/val_005875_Z.npz,rolls/style_002903/val_005875_Y.npz
val_005876,style_000305,style_002903,val,rolls/style_002903/val_005876_X.npz,rolls/style_002903/val_005876_Z.npz,rolls/style_002903/val_005876_Y.npz
val_005877,style_000069,style_002903,val,rolls/style_002903/val_005877_X.npz,rolls/style_002903/val_005877_Z.npz,rolls/style_002903/val_005877_Y.npz
val_005878,style_001901,style_002903,val,rolls/style_002903/val_005878_X.npz,rolls/style_002903/val_005878_Z.npz,rolls/style_002903/val_005878_Y.npz
val_005879,style_002337,style_002903,val,rolls/style_002903/val_005879_X.npz,rolls/style_002903/val_005879_Z.npz,rolls/style_002903/val_005879_Y.npz
val_005880,style_000609,style_002903,val,rolls/style_002903/val_005880_X.npz,rolls/style_002903/val_005880_Z.npz,rolls/style_002903/val_005880_Y.npz
val_005881,style_001529,style_002903,val,rolls/style_002903/val_005881_X.npz,rolls/style_002903/val_005881_Z.npz,rolls/style_002903/val_005881_Y.npz
val_005882,style_000877,style_002903,val,rolls/style_002903/val_005882_X.npz,rolls/style_002903/val_005882_Z.npz,rolls/style_002903/val_005882_Y.npz
val_005883,style_002231,style_002902,val,rolls/style_002902/val_005883_X.npz,rolls/style_002902/val_005883_Z.npz,rolls/style_002902/val_005883_Y.npz
val_005884,style_000252,style_002902,val,rolls/style_002902/val_005884_X.npz,rolls/style_002902/val_005884_Z.npz,rolls/style_002902/val_005884_Y.npz
val_005885,style_002210,style_002902,val,rolls/style_002902/val_005885_X.npz,rolls/style_002902/val_005885_Z.npz,rolls/style_002902/val_005885_Y.npz
val_005886,style_001717,style_002902,val,rolls/style_002902/val_005886_X.npz,rolls/style_002902/val_005886_Z.npz,rolls/style_002902/val_005886_Y.npz
val_005887,style_001885,style_002902,val,rolls/style_002902/val_005887_X.npz,rolls/style_002902/val_005887_Z.npz,rolls/style_002902/val_005887_Y.npz
val_005888,style_000656,style_002902,val,rolls/style_002902/val_005888_X.npz,rolls/style_002902/val_005888_Z.npz,rolls/style_002902/val_005888_Y.npz
val_005889,style_002557,style_002902,val,rolls/style_002902/val_005889_X.npz,rolls/style_002902/val_005889_Z.npz,rolls/style_002902/val_005889_Y.npz
val_005890,style_002676,style_002902,val,rolls/style_002902/val_005890_X.npz,rolls/style_002902/val_005890_Z.npz,rolls/style_002902/val_005890_Y.npz
val_005891,style_000611,style_002902,val,rolls/style_002902/val_005891_X.npz,rolls/style_002902/val_005891_Z.npz,rolls/style_002902/val_005891_Y.npz
val_005892,style_002005,style_002902,val,rolls/style_002902/val_005892_X.npz,rolls/style_002902/val_005892_Z.npz,rolls/style_002902/val_005892_Y.npz
val_005893,style_000463,style_002902,val,rolls/style_002902/val_005893_X.npz,rolls/style_002902/val_005893_Z.npz,rolls/style_002902/val_005893_Y.npz
val_005894,style_001762,style_002902,val,rolls/style_002902/val_005894_X.npz,rolls/style_002902/val_005894_Z.npz,rolls/style_002902/val_005894_Y.npz
val_005895,style_001391,style_002902,val,rolls/style_002902/val_005895_X.npz,rolls/style_002902/val_005895_Z.npz,rolls/style_002902/val_005895_Y.npz
val_005896,style_002748,style_002902,val,rolls/style_002902/val_005896_X.npz,rolls/style_002902/val_005896_Z.npz,rolls/style_002902/val_005896_Y.npz
val_005897,style_000639,style_002902,val,rolls/style_002902/val_005897_X.npz,rolls/style_002902/val_005897_Z.npz,rolls/style_002902/val_005897_Y.npz
val_005898,style_002827,style_002902,val,rolls/style_002902/val_005898_X.npz,rolls/style_002902/val_005898_Z.npz,rolls/style_002902/val_005898_Y.npz
val_005899,style_000403,style_002902,val,rolls/style_002902/val_005899_X.npz,rolls/style_002902/val_005899_Z.npz,rolls/style_002902/val_005899_Y.npz
val_005900,style_001371,style_002902,val,rolls/style_002902/val_005900_X.npz,rolls/style_002902/val_005900_Z.npz,rolls/style_002902/val_005900_Y.npz
val_005901,style_000433,style_002902,val,rolls/style_002902/val_005901_X.npz,rolls/style_002902/val_005901_Z.npz,rolls/style_002902/val_005901_Y.npz
val_005902,style_002472,style_002902,val,rolls/style_002902/val_005902_X.npz,rolls/style_002902/val_005902_Z.npz,rolls/style_002902/val_005902_Y.npz
val_005903,style_000239,style_002902,val,rolls/style_002902/val_005903_X.npz,rolls/style_002902/val_005903_Z.npz,rolls/style_002902/val_005903_Y.npz
val_005904,style_000089,style_002902,val,rolls/style_002902/val_005904_X.npz,rolls/style_002902/val_005904_Z.npz,rolls/style_002902/val_005904_Y.npz
val_005905,style_002262,style_002902,val,rolls/style_002902/val_005905_X.npz,rolls/style_002902/val_005905_Z.npz,rolls/style_002902/val_005905_Y.npz
val_005906,style_000681,style_002902,val,rolls/style_002902/val_005906_X.npz,rolls/style_002902/val_005906_Z.npz,rolls/style_002902/val_005906_Y.npz
val_005907,style_001661,style_002902,val,rolls/style_002902/val_005907_X.npz,rolls/style_002902/val_005907_Z.npz,rolls/style_002902/val_005907_Y.npz
val_005908,style_001794,style_002902,val,rolls/style_002902/val_005908_X.npz,rolls/style_002902/val_005908_Z.npz,rolls/style_002902/val_005908_Y.npz
val_005909,style_001745,style_002902,val,rolls/style_002902/val_005909_X.npz,rolls/style_002902/val_005909_Z.npz,rolls/style_002902/val_005909_Y.npz
val_005910,style_000573,style_002902,val,rolls/style_002902/val_005910_X.npz,rolls/style_002902/val_005910_Z.npz,rolls/style_002902/val_005910_Y.npz
val_005911,style_000870,style_002902,val,rolls/style_002902/val_005911_X.npz,rolls/style_002902/val_005911_Z.npz,rolls/style_002902/val_005911_Y.npz
val_005912,style_000339,style_002902,val,rolls/style_002902/val_005912_X.npz,rolls/style_002902/val_005912_Z.npz,rolls/style_002902/val_005912_Y.npz
val_005913,style_000261,style_002891,val,rolls/style_002891/val_005913_X.npz,rolls/style_002891/val_005913_Z.npz,rolls/style_002891/val_005913_Y.npz
val_005914,style_000998,style_002891,val,rolls/style_002891/val_005914_X.npz,rolls/style_002891/val_005914_Z.npz,rolls/style_002891/val_005914_Y.npz
val_005915,style_002787,style_002891,val,rolls/style_002891/val_005915_X.npz,rolls/style_002891/val_005915_Z.npz,rolls/style_002891/val_005915_Y.npz
val_005916,style_000417,style_002891,val,rolls/style_002891/val_005916_X.npz,rolls/style_002891/val_005916_Z.npz,rolls/style_002891/val_005916_Y.npz
val_005917,style_001077,style_002891,val,rolls/style_002891/val_005917_X.npz,rolls/style_002891/val_005917_Z.npz,rolls/style_002891/val_005917_Y.npz
val_005918,style_002236,style_002891,val,rolls/style_002891/val_005918_X.npz,rolls/style_002891/val_005918_Z.npz,rolls/style_002891/val_005918_Y.npz
val_005919,style_000924,style_002891,val,rolls/style_002891/val_005919_X.npz,rolls/style_002891/val_005919_Z.npz,rolls/style_002891/val_005919_Y.npz
val_005920,style_001815,style_002891,val,rolls/style_002891/val_005920_X.npz,rolls/style_002891/val_005920_Z.npz,rolls/style_002891/val_005920_Y.npz
val_005921,style_002850,style_002891,val,rolls/style_002891/val_005921_X.npz,rolls/style_002891/val_005921_Z.npz,rolls/style_002891/val_005921_Y.npz
val_005922,style_001484,style_002891,val,rolls/style_002891/val_005922_X.npz,rolls/style_002891/val_005922_Z.npz,rolls/style_002891/val_005922_Y.npz
val_005923,style_002433,style_002891,val,rolls/style_002891/val_005923_X.npz,rolls/style_002891/val_005923_Z.npz,rolls/style_002891/val_005923_Y.npz
val_005924,style_000021,style_002891,val,rolls/style_002891/val_005924_X.npz,rolls/style_002891/val_005924_Z.npz,rolls/style_002891/val_005924_Y.npz
val_005925,style_001193,style_002891,val,rolls/style_002891/val_005925_X.npz,rolls/style_002891/val_005925_Z.npz,rolls/style_002891/val_005925_Y.npz
val_005926,style_000939,style_002891,val,rolls/style_002891/val_005926_X.npz,rolls/style_002891/val_005926_Z.npz,rolls/style_002891/val_005926_Y.npz
